tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title,check,averageRating,numVotes
tt3315380,movie,Night of Something Strange,Night of Something Strange,0,2016,\N,94,"Comedy,Horror",Night of Something Strange,1,5.1,1638
tt3316948,movie,American Ultra,American Ultra,0,2015,\N,96,"Action,Comedy,Sci-Fi",American Ultra,1,6.1,78484
tt3317208,movie,Anesthesia,Anesthesia,0,2015,\N,90,"Crime,Drama",Anesthesia,1,6.1,3893
tt3317234,movie,"Game Over, Man!","Game Over, Man!",0,2018,\N,101,"Action,Comedy","Game Over, Man!",1,5.4,22846
tt3319920,movie,Regression,Regression,0,2015,\N,106,"Crime,Horror,Mystery",Regression,1,5.7,34420
tt3320500,movie,The Axe Murders of Villisca,The Axe Murders of Villisca,0,2016,\N,78,Horror,The Axe Murders of Villisca,1,4.1,1608
tt3322364,movie,Concussion,Concussion,0,2015,\N,123,"Biography,Drama,Sport",Concussion,1,7.1,79662
tt3322892,movie,XX,XX,0,2017,\N,80,Horror,XX,1,4.5,10216
tt3332064,movie,Pan,Pan,0,2015,\N,111,"Adventure,Comedy,Family",Pan,1,5.7,56861
tt3333870,movie,Antibirth,Antibirth,0,2016,\N,94,"Comedy,Horror,Mystery",Antibirth,1,4.9,2836
tt3333980,movie,Flytrap,Flytrap,0,2015,\N,81,"Comedy,Drama,Sci-Fi",Flytrap,1,7.5,1460
tt3334374,movie,Moor,Moor,0,2015,\N,100,Drama,Moor,1,7.7,1126
tt3334418,movie,Living Among Us,Living Among Us,0,2018,\N,87,"Comedy,Fantasy,Horror",Living Among Us,1,5.2,1802
tt3343784,movie,Entertainment,Entertainment,0,2015,\N,103,Drama,Entertainment,1,5.6,2526
tt3343868,movie,The Veil,The Veil,0,2017,\N,93,"Action,Adventure,Sci-Fi",The Veil,1,3.5,1310
tt3348730,movie,Jigsaw,Jigsaw,0,2017,\N,92,"Horror,Mystery,Thriller",Jigsaw,1,5.8,60640
tt3349578,movie,Bad Kids of Crestview Academy,Bad Kids of Crestview Academy,0,2017,\N,100,"Action,Comedy,Thriller",Bad Kids of Crestview Academy,1,6.2,2467
tt3350996,movie,VooDoo,VooDoo,0,2017,\N,83,Horror,VooDoo,1,5.0,1188
tt3353060,movie,Stealing Cars,Stealing Cars,0,2015,\N,94,Drama,Stealing Cars,1,5.7,1025
tt3355014,movie,The Zohar Secret,The Zohar Secret,0,2016,\N,124,"Comedy,Drama,Sci-Fi",The Zohar Secret,1,6.2,2417
tt3361792,movie,Tolkien,Tolkien,0,2019,\N,112,"Biography,Drama,War",Tolkien,1,6.8,17850
tt3364264,movie,Adventures in Public School,Public Schooled,0,2017,\N,86,Comedy,Adventures in Public School,1,5.9,1545
tt3369806,movie,Max,Max,0,2015,\N,111,"Adventure,Drama,Family",Max,1,6.7,24394
tt3371366,movie,Transformers: The Last Knight,Transformers: The Last Knight,0,2017,\N,154,"Action,Adventure,Sci-Fi",Transformers: The Last Knight,1,5.2,123983
tt3374816,movie,Wild in Blue,Wild in Blue,0,2015,\N,82,"Romance,Thriller",Wild in Blue,1,5.8,1262
tt3379814,movie,June,June,0,2015,\N,84,"Horror,Sci-Fi",June,1,4.2,1454
tt3385516,movie,X-Men: Apocalypse,X-Men: Apocalypse,0,2016,\N,144,"Action,Adventure,Sci-Fi",X-Men: Apocalypse,1,6.9,368726
tt3385524,movie,Stan & Ollie,Stan & Ollie,0,2018,\N,98,"Biography,Comedy,Drama",Stan & Ollie,1,7.2,23571
tt3387266,movie,A United Kingdom,A United Kingdom,0,2016,\N,111,"Biography,Drama,Romance",A United Kingdom,1,6.8,12669
tt3387520,movie,Scary Stories to Tell in the Dark,Scary Stories to Tell in the Dark,0,2019,\N,108,"Horror,Mystery,Thriller",Scary Stories to Tell in the Dark,1,6.2,31071
tt3387542,movie,The Forest,The Forest,0,2016,\N,93,"Horror,Mystery,Thriller",The Forest,1,4.8,37332
tt3390550,movie,The Barn,The Barn,0,2016,\N,88,"Comedy,Horror",The Barn,1,5.4,1018
tt3393786,movie,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,0,2016,\N,118,"Action,Thriller",Jack Reacher: Never Go Back,1,6.1,126119
tt3396166,movie,The Last Rescue,The Last Rescue,0,2015,\N,107,"Action,Drama,War",The Last Rescue,1,4.8,1268
tt3397884,movie,Sicario,Sicario,0,2015,\N,121,"Action,Crime,Drama",Sicario,1,7.6,338594
tt3397918,movie,Harbinger Down,Harbinger Down,0,2015,\N,82,"Horror,Sci-Fi",Harbinger Down,1,4.5,5166
tt3398252,movie,Samurai Cop 2: Deadly Vengeance,Samurai Cop 2: Deadly Vengeance,0,2015,\N,94,"Action,Crime,Thriller",Samurai Cop 2: Deadly Vengeance,1,5.1,3385
tt3399484,movie,The Sand,The Sand,0,2015,\N,84,"Comedy,Horror,Sci-Fi",The Sand,1,3.8,3119
tt3401882,movie,Fist Fight,Fist Fight,0,2017,\N,91,Comedy,Fist Fight,1,5.6,36463
tt3402236,movie,Murder on the Orient Express,Murder on the Orient Express,0,2017,\N,114,"Crime,Drama,Mystery",Murder on the Orient Express,1,6.5,186031
tt3405714,movie,Mythica: A Quest for Heroes,Mythica: A Quest for Heroes,0,2014,\N,92,"Action,Adventure,Fantasy",Mythica: A Quest for Heroes,1,6.0,4660
tt3410834,movie,Allegiant,Allegiant,0,2016,\N,120,"Action,Adventure,Mystery",Allegiant,1,5.7,98790
tt3411444,movie,Ferdinand,Ferdinand,0,2017,\N,108,"Adventure,Animation,Comedy",Ferdinand,1,6.7,42373
tt3416532,movie,A Monster Calls,A Monster Calls,0,2016,\N,108,"Animation,Drama,Fantasy",A Monster Calls,1,7.5,73184
tt3416536,movie,Hot Summer Nights,Hot Summer Nights,0,2017,\N,107,"Comedy,Crime,Drama",Hot Summer Nights,1,6.4,8954
tt3416744,movie,The End of the Tour,The End of the Tour,0,2015,\N,106,"Biography,Drama",The End of the Tour,1,7.3,26617
tt3416828,movie,Ice Age: Collision Course,Ice Age: Collision Course,0,2016,\N,94,"Adventure,Animation,Comedy",Ice Age: Collision Course,1,5.7,50844
tt3417854,movie,Pocket Listing,Pocket Listing,0,2015,\N,92,"Comedy,Crime,Thriller",Pocket Listing,1,7.3,4528
tt3421124,movie,Land of Smiles,Land of Smiles,0,2017,\N,90,"Adventure,Horror,Thriller",Land of Smiles,1,4.5,1079
tt3424690,movie,Havenhurst,Havenhurst,0,2016,\N,85,"Horror,Mystery,Thriller",Havenhurst,1,4.8,3334
tt3432552,movie,Goddess of Love,Goddess of Love,0,2015,\N,93,"Drama,Horror,Mystery",Goddess of Love,1,5.3,1134
tt3442990,movie,Lila & Eve,Lila & Eve,0,2015,\N,94,"Crime,Drama,Mystery",Lila & Eve,1,5.8,7365
tt3445702,movie,1/1,1/1,0,2018,\N,85,Drama,1/1,1,7.3,2347
tt3449006,movie,Found Footage 3D,Found Footage 3D,0,2016,\N,100,Horror,Found Footage 3D,1,5.1,1376
tt3450650,movie,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,0,2015,\N,94,"Action,Comedy,Crime",Paul Blart: Mall Cop 2,1,4.4,31743
tt3450900,movie,The Sea of Trees,The Sea of Trees,0,2015,\N,110,"Drama,Fantasy,Mystery",The Sea of Trees,1,6.1,11948
tt3450958,movie,War for the Planet of the Apes,War for the Planet of the Apes,0,2017,\N,140,"Action,Adventure,Drama",War for the Planet of the Apes,1,7.4,209057
tt3451230,movie,High Strung,High Strung,0,2016,\N,96,"Drama,Music,Romance",High Strung,1,6.4,7663
tt3453052,movie,10 Days in a Madhouse,10 Days in a Madhouse,0,2015,\N,111,Drama,10 Days in a Madhouse,1,6.7,1151
tt3458510,movie,Dude,Dude,0,2018,\N,97,"Comedy,Drama",Dude,1,5.1,5449
tt3458760,movie,The Lucky Man,The Lucky Man,0,2018,\N,98,"Action,Drama,Sci-Fi",The Lucky Man,1,5.6,1706
tt3460252,movie,The Hateful Eight,The Hateful Eight,0,2015,\N,168,"Crime,Drama,Mystery",The Hateful Eight,1,7.8,462856
tt3462710,movie,Unforgettable,Unforgettable,0,2017,\N,100,"Drama,Thriller",Unforgettable,1,5.1,12060
tt3462710,movie,Unforgettable,Unforgettable,0,2017,\N,100,"Drama,Thriller",Unforgettable,1,5.1,12060
tt3467412,movie,Extinction,Extinction,0,2015,\N,112,"Drama,Horror,Sci-Fi",Extinction,1,5.8,14986
tt3469046,movie,Despicable Me 3,Despicable Me 3,0,2017,\N,89,"Adventure,Animation,Comedy",Despicable Me 3,1,6.3,98689
tt3470600,movie,Sing,Sing,0,2016,\N,108,"Animation,Comedy,Family",Sing,1,7.1,120760
tt3471098,movie,Maggie's Plan,Maggie's Plan,0,2015,\N,98,"Comedy,Drama,Romance",Maggie's Plan,1,6.2,14673
tt3478232,movie,Mythica: The Darkspore,Mythica: The Darkspore,0,2015,\N,107,"Action,Adventure,Fantasy",Mythica: The Darkspore,1,5.8,3622
tt3479316,movie,Parallels,Parallels,0,2015,\N,83,"Action,Sci-Fi",Parallels,1,6.1,12995
tt3480796,movie,Vice,Vice,0,2015,\N,96,"Action,Adventure,Sci-Fi",Vice,1,4.2,14697
tt3481634,movie,Inconceivable,Inconceivable,0,2017,\N,105,"Drama,Thriller",Inconceivable,1,5.2,7264
tt3482062,movie,Bad Roomies,Bad Roomies,0,2015,\N,93,Comedy,Bad Roomies,1,5.1,2123
tt3486542,movie,Mediterranea,Mediterranea,0,2015,\N,107,Drama,Mediterranea,1,6.5,1266
tt3487610,movie,Malevolence 3: Killer,Malevolence 3: Killer,0,2018,\N,89,Horror,Malevolence 3: Killer,1,6.1,1692
tt3487994,movie,Bloodsucking Bastards,Bloodsucking Bastards,0,2015,\N,86,"Action,Comedy,Horror",Bloodsucking Bastards,1,5.7,4885
tt3488184,movie,7 Chinese Brothers,7 Chinese Brothers,0,2015,\N,76,Comedy,7 Chinese Brothers,1,5.7,1354
tt3488710,movie,The Walk,The Walk,0,2015,\N,123,"Adventure,Biography,Drama",The Walk,1,7.3,112019
tt3491962,movie,Outlaws and Angels,Outlaws and Angels,0,2016,\N,120,"Action,Adventure,Drama",Outlaws and Angels,1,5.4,2898
tt3498820,movie,Captain America: Civil War,Captain America: Civil War,0,2016,\N,147,"Action,Adventure,Sci-Fi",Captain America: Civil War,1,7.8,608094
tt3498820,movie,Captain America: Civil War,Captain America: Civil War,0,2016,\N,147,"Action,Adventure,Sci-Fi",Captain America: Civil War,1,7.8,608094
tt3501112,movie,Security,Security,0,2017,\N,88,"Action,Crime,Thriller",Security,1,5.7,14064
tt3501590,movie,Ithaca,Ithaca,0,2015,\N,96,"Drama,War",Ithaca,1,5.5,2231
tt3501632,movie,Thor: Ragnarok,Thor: Ragnarok,0,2017,\N,130,"Action,Adventure,Comedy",Thor: Ragnarok,1,7.9,517587
tt3503406,movie,The Whole Truth,The Whole Truth,0,2016,\N,93,"Crime,Drama,Mystery",The Whole Truth,1,6.2,20543
tt3503460,movie,Embers,Embers,0,2015,\N,85,"Drama,Sci-Fi",Embers,1,5.4,1864
tt3511596,movie,Close Range,Close Range,0,2015,\N,80,"Action,Crime,Thriller",Close Range,1,5.0,4120
tt3513054,movie,Last Days in the Desert,Last Days in the Desert,0,2015,\N,98,"Adventure,Drama",Last Days in the Desert,1,5.6,3344
tt3513498,movie,The Lego Movie 2: The Second Part,The Lego Movie 2: The Second Part,0,2019,\N,107,"Action,Adventure,Animation",The Lego Movie 2: The Second Part,1,6.7,40477
tt3517044,movie,The Free World,The Free World,0,2016,\N,100,"Drama,Romance",The Free World,1,6.1,1417
tt3520216,movie,Fair Haven,Fair Haven,0,2016,\N,90,Drama,Fair Haven,1,6.7,1523
tt3520290,movie,Blunt Force Trauma,Blunt Force Trauma,0,2015,\N,97,Action,Blunt Force Trauma,1,4.6,1510
tt3520418,movie,We Are Still Here,We Are Still Here,0,2015,\N,84,Horror,We Are Still Here,1,5.7,15958
tt3521126,movie,The Disaster Artist,The Disaster Artist,0,2017,\N,104,"Biography,Comedy,Drama",The Disaster Artist,1,7.4,117887
tt3521164,movie,Moana,Moana,0,2016,\N,107,"Adventure,Animation,Comedy",Moana,1,7.6,235642
tt3522806,movie,Mechanic: Resurrection,Mechanic: Resurrection,0,2016,\N,98,"Action,Adventure,Thriller",Mechanic: Resurrection,1,5.7,69806
tt3526286,movie,#Horror,#Horror,0,2015,\N,101,"Crime,Drama,Horror",#Horror,1,3.0,3193
tt3529656,movie,Meadowland,Meadowland,0,2015,\N,105,Drama,Meadowland,1,5.8,3513
tt3530002,movie,The Night Before,The Night Before,0,2015,\N,101,"Comedy,Fantasy",The Night Before,1,6.4,59750
tt3530146,movie,Coffee Shop,Coffee Shop,0,2014,\N,88,"Comedy,Drama,Romance",Coffee Shop,1,5.8,1794
tt3531202,movie,Pilgrimage,Pilgrimage,0,2017,\N,96,"Action,Drama,History",Pilgrimage,1,5.8,3888
tt3531824,movie,Nerve,Nerve,0,2016,\N,96,"Adventure,Crime,Drama",Nerve,1,6.5,106040
tt3532216,movie,American Made,American Made,0,2017,\N,115,"Action,Biography,Comedy",American Made,1,7.1,139863
tt3533916,movie,The Veil,The Veil,0,2016,\N,93,Horror,The Veil,1,4.7,7025
tt3534282,movie,Don Verdean,Don Verdean,0,2015,\N,90,"Adventure,Comedy,Drama",Don Verdean,1,5.4,4381
tt3541080,movie,Pod,Pod,0,2015,\N,76,"Horror,Mystery,Sci-Fi",Pod,1,4.3,3172
tt3544014,movie,Akron,Akron,0,2015,\N,88,"Drama,Romance",Akron,1,6.5,1383
tt3544112,movie,Sing Street,Sing Street,0,2016,\N,106,"Comedy,Drama,Music",Sing Street,1,8.0,77176
tt3551400,movie,Unnatural,Unnatural,0,2015,\N,89,"Action,Horror,Sci-Fi",Unnatural,1,3.9,1608
tt3553378,movie,Sugar Mountain,Sugar Mountain,0,2016,\N,106,"Drama,Thriller",Sugar Mountain,1,5.4,3212
tt3553442,movie,Whiskey Tango Foxtrot,Whiskey Tango Foxtrot,0,2016,\N,112,"Biography,Comedy,Drama",Whiskey Tango Foxtrot,1,6.6,47013
tt3553976,movie,Captain Fantastic,Captain Fantastic,0,2016,\N,118,"Comedy,Drama",Captain Fantastic,1,7.9,166383
tt3560148,movie,"Fear, Inc.","Fear, Inc.",0,2016,\N,90,"Action,Comedy,Horror","Fear, Inc.",1,5.6,4137
tt3562786,movie,Uncaged,Uncaged,0,2016,\N,95,"Comedy,Horror,Thriller",Uncaged,1,4.1,1390
tt3563262,movie,Submergence,Submergence,0,2017,\N,112,"Drama,Romance,Thriller",Submergence,1,5.4,6030
tt3564200,movie,Tooken,Tooken,0,2015,\N,80,"Action,Comedy",Tooken,1,3.6,1414
tt3564472,movie,Girls Trip,Girls Trip,0,2017,\N,122,"Adventure,Comedy,Drama",Girls Trip,1,6.2,30918
tt3567288,movie,The Visit,The Visit,0,2015,\N,94,"Horror,Mystery,Thriller",The Visit,1,6.2,105182
tt3569230,movie,Legend,Legend,0,2015,\N,132,"Biography,Crime,Drama",Legend,1,6.9,143429
tt3576728,movie,Bilal: A New Breed of Hero,Bilal: A New Breed of Hero,0,2015,\N,105,"Action,Adventure,Animation",Bilal: A New Breed of Hero,1,8.0,17172
tt3584496,movie,Mermaid Down,Mermaid Down,0,2019,\N,91,"Fantasy,Horror,Mystery",Mermaid Down,1,6.7,1151
tt3588588,movie,Backtrace,Backtrace,0,2018,\N,92,"Action,Crime,Drama",Backtrace,1,3.7,2301
tt3591436,movie,Night Owls,Night Owls,0,2015,\N,90,"Comedy,Drama",Night Owls,1,6.2,2077
tt3593046,movie,Lost in the Sun,Lost in the Sun,0,2016,\N,95,"Action,Drama,Thriller",Lost in the Sun,1,6.0,3434
tt3602128,movie,Night of the Living Deb,Night of the Living Deb,0,2015,\N,85,"Comedy,Horror,Romance",Night of the Living Deb,1,5.5,3238
tt3603808,movie,The Diabolical,The Diabolical,0,2015,\N,86,"Horror,Sci-Fi",The Diabolical,1,4.7,5010
tt3605418,movie,Knock Knock,Knock Knock,0,2015,\N,99,"Drama,Thriller",Knock Knock,1,4.9,71257
tt3606752,movie,Cars 3,Cars 3,0,2017,\N,102,"Adventure,Animation,Comedy",Cars 3,1,6.7,63653
tt3608646,movie,Mythica: The Necromancer,Mythica: The Necromancer,0,2015,\N,93,"Action,Adventure,Fantasy",Mythica: The Necromancer,1,5.5,1904
tt3608930,movie,In a Valley of Violence,In a Valley of Violence,0,2016,\N,104,"Action,Crime,Drama",In a Valley of Violence,1,6.0,13826
tt3611002,movie,Dementia,Dementia,0,2015,\N,90,"Drama,Horror,Thriller",Dementia,1,5.1,1253
tt3614530,movie,Jem and the Holograms,Jem and the Holograms,0,2015,\N,118,"Adventure,Drama,Family",Jem and the Holograms,1,4.1,6874
tt3620762,movie,Anguish,Anguish,0,2015,\N,91,"Drama,Horror",Anguish,1,4.5,2001
tt3622592,movie,Paper Towns,Paper Towns,0,2015,\N,109,"Comedy,Drama,Mystery",Paper Towns,1,6.3,89652
tt3623726,movie,Ricki and the Flash,Ricki and the Flash,0,2015,\N,101,"Comedy,Drama,Music",Ricki and the Flash,1,5.9,21323
tt3627704,movie,Phantasm: Ravager,Phantasm: Ravager,0,2016,\N,85,"Action,Fantasy,Horror",Phantasm: Ravager,1,5.0,3130
tt3631112,movie,The Girl on the Train,The Girl on the Train,0,2016,\N,112,"Crime,Drama,Mystery",The Girl on the Train,1,6.5,156052
tt3640424,movie,Allied,Allied,0,2016,\N,124,"Action,Drama,Romance",Allied,1,7.1,130033
tt3640682,movie,I Smile Back,I Smile Back,0,2015,\N,85,Drama,I Smile Back,1,6.1,4707
tt3643544,movie,Glass Jaw,Glass Jaw,0,2018,\N,98,"Drama,Sport,Thriller",Glass Jaw,1,7.2,3812
tt3652862,movie,Morris from America,Morris from America,0,2016,\N,91,"Comedy,Drama,Romance",Morris from America,1,6.2,4772
tt3654796,movie,Creep 2,Creep 2,0,2017,\N,78,"Horror,Thriller",Creep 2,1,6.4,14607
tt3658772,movie,Misconduct,Misconduct,0,2016,\N,106,"Crime,Drama,Mystery",Misconduct,1,5.3,13977
tt3659388,movie,The Martian,The Martian,0,2015,\N,144,"Adventure,Drama,Sci-Fi",The Martian,1,8.0,700891
tt3661298,movie,Septembers of Shiraz,Septembers of Shiraz,0,2015,\N,110,Thriller,Septembers of Shiraz,1,6.1,3447
tt3662066,movie,One More Time,One More Time,0,2015,\N,98,"Comedy,Drama,Music",One More Time,1,5.2,1993
tt3665498,movie,Beyond the Sky,Beyond the Sky,0,2018,\N,82,"Mystery,Sci-Fi,Thriller",Beyond the Sky,1,5.9,3152
tt3667792,movie,Natural Selection,Natural Selection,0,2016,\N,101,"Drama,Thriller",Natural Selection,1,5.1,1678
tt3671086,movie,Natural Born Pranksters,Natural Born Pranksters,0,2016,\N,90,Comedy,Natural Born Pranksters,1,3.6,3516
tt3672120,movie,Pottersville,Pottersville,0,2017,\N,84,Comedy,Pottersville,1,5.3,3000
tt3672742,movie,Turbo Kid,Turbo Kid,0,2015,\N,93,"Action,Adventure,Comedy",Turbo Kid,1,6.7,24459
tt3682448,movie,Bridge of Spies,Bridge of Spies,0,2015,\N,142,"Drama,History,Thriller",Bridge of Spies,1,7.6,268540
tt3685236,movie,Ibiza,Ibiza,0,2018,\N,94,"Comedy,Romance",Ibiza,1,5.2,13663
tt3685668,movie,Recovery,Recovery,0,2016,\N,82,"Horror,Thriller",Recovery,1,4.5,1634
tt3687304,movie,The Driftless Area,The Driftless Area,0,2015,\N,95,"Crime,Drama",The Driftless Area,1,5.3,1649
tt3687310,movie,Criminal Activities,Criminal Activities,0,2015,\N,94,"Crime,Drama,Thriller",Criminal Activities,1,5.8,7883
tt3687316,movie,Youth in Oregon,Youth in Oregon,0,2016,\N,105,"Comedy,Drama",Youth in Oregon,1,5.6,1010
tt3687398,movie,The Runner,The Runner,0,2015,\N,90,Drama,The Runner,1,4.7,4674
tt3691740,movie,The BFG,The BFG,0,2016,\N,117,"Adventure,Family,Fantasy",The BFG,1,6.4,71039
tt3692082,movie,The 16th Episode,The 16th Episode,0,2019,\N,93,Horror,The 16th Episode,1,6.1,3218
tt3692652,movie,Eloise,Eloise,0,2016,\N,89,"Horror,Mystery,Thriller",Eloise,1,4.6,3493
tt3698558,movie,Some Kind of Hate,Some Kind of Hate,0,2015,\N,82,Horror,Some Kind of Hate,1,4.5,2114
tt3699372,movie,Let Me Make You a Martyr,Let Me Make You a Martyr,0,2016,\N,102,"Action,Crime,Drama",Let Me Make You a Martyr,1,4.7,1256
tt3699692,movie,Dude Bro Party Massacre III,Dude Bro Party Massacre III,0,2015,\N,91,"Comedy,Horror",Dude Bro Party Massacre III,1,6.1,1571
tt3700804,movie,Already Tomorrow in Hong Kong,Already Tomorrow in Hong Kong,0,2015,\N,78,"Comedy,Romance",Already Tomorrow in Hong Kong,1,6.5,4699
tt3701714,movie,Broken Vows,Broken Vows,0,2016,\N,90,"Horror,Thriller",Broken Vows,1,4.2,1549
tt3702652,movie,The Other Side of the Door,The Other Side of the Door,0,2016,\N,96,Horror,The Other Side of the Door,1,5.3,16214
tt3703148,movie,Christmas Eve,Christmas Eve,0,2015,\N,95,Comedy,Christmas Eve,1,5.0,2119
tt3703836,movie,Henry Gamble's Birthday Party,Henry Gamble's Birthday Party,0,2015,\N,87,Drama,Henry Gamble's Birthday Party,1,6.1,2167
tt3704416,movie,Digging for Fire,Digging for Fire,0,2015,\N,85,Drama,Digging for Fire,1,5.8,5189
tt3704700,movie,Brain on Fire,Brain on Fire,0,2016,\N,88,"Biography,Drama",Brain on Fire,1,6.6,13978
tt3705412,movie,Deathgasm,Deathgasm,0,2015,\N,86,"Action,Comedy,Horror",Deathgasm,1,6.3,14435
tt3705822,movie,Moontrap: Target Earth,Moontrap: Target Earth,0,2017,\N,85,"Action,Adventure,Sci-Fi",Moontrap: Target Earth,1,5.0,3344
tt3707104,movie,Mine,Mine,0,2016,\N,106,"Drama,Fantasy,Thriller",Mine,1,5.9,13807
tt3707106,movie,By the Sea,By the Sea,0,2015,\N,122,"Drama,Romance",By the Sea,1,5.3,16775
tt3713030,movie,I Am Michael,I Am Michael,0,2015,\N,98,"Biography,Drama,Romance",I Am Michael,1,5.6,4404
tt3714720,movie,The Hollars,The Hollars,0,2016,\N,88,"Comedy,Drama,Romance",The Hollars,1,6.5,10502
tt3715320,movie,Irrational Man,Irrational Man,0,2015,\N,95,"Comedy,Drama",Irrational Man,1,6.6,52473
tt3717252,movie,Underworld: Blood Wars,Underworld: Blood Wars,0,2016,\N,91,"Action,Adventure,Fantasy",Underworld: Blood Wars,1,5.8,64655
tt3717490,movie,Power Rangers,Power Rangers,0,2017,\N,124,"Action,Adventure,Sci-Fi",Power Rangers,1,5.9,95730
tt3719896,movie,My All-American,My All-American,0,2015,\N,118,"Biography,Drama,Sport",My All-American,1,7.1,5234
tt3721936,movie,American Honey,American Honey,0,2016,\N,163,"Adventure,Drama,Romance",American Honey,1,7.0,33155
tt3721964,movie,Gringo,Gringo,0,2018,\N,111,"Action,Comedy,Crime",Gringo,1,6.1,22849
tt3722062,movie,Bokeh,Bokeh,0,2017,\N,92,"Drama,Sci-Fi",Bokeh,1,5.0,6296
tt3722234,movie,Gosnell: The Trial of America's Biggest Serial Killer,Gosnell: The Trial of America's Biggest Serial Killer,0,2018,\N,93,"Crime,Drama",Gosnell: The Trial of America's Biggest Serial Killer,1,6.7,3875
tt3726704,movie,Experimenter,Experimenter,0,2015,\N,98,"Biography,Drama,History",Experimenter,1,6.6,16413
tt3727202,movie,Life on the Line,Life on the Line,0,2015,\N,97,"Action,Drama",Life on the Line,1,5.2,4053
tt3727982,movie,Ava's Possessions,Ava's Possessions,0,2015,\N,89,"Comedy,Horror,Mystery",Ava's Possessions,1,5.6,2706
tt3730510,movie,Puerto Ricans in Paris,Puerto Ricans in Paris,0,2015,\N,82,Comedy,Puerto Ricans in Paris,1,5.3,1449
tt3731562,movie,Kong: Skull Island,Kong: Skull Island,0,2017,\N,118,"Action,Adventure,Fantasy",Kong: Skull Island,1,6.6,247893
tt3732950,movie,Body,Body,0,2015,\N,75,"Crime,Drama,Thriller",Body,1,5.2,1573
tt3733774,movie,The Trust,The Trust,0,2016,\N,92,"Comedy,Crime,Drama",The Trust,1,5.4,16436
tt3733778,movie,Pay the Ghost,Pay the Ghost,0,2015,\N,94,"Drama,Horror,Mystery",Pay the Ghost,1,5.2,14554
tt3735332,movie,Alienated,Alienated,0,2015,\N,81,Drama,Alienated,1,4.0,1576
tt3735554,movie,Freetown,Freetown,0,2015,\N,113,"Action,Drama,Thriller",Freetown,1,4.7,1175
tt3739110,movie,The Yellow Birds,The Yellow Birds,0,2017,\N,94,"Drama,War",The Yellow Birds,1,5.7,2719
tt3741316,movie,Bare,Bare,0,2015,\N,90,"Drama,Romance",Bare,1,5.2,2043
tt3741700,movie,Godzilla: King of the Monsters,Godzilla: King of the Monsters,0,2019,\N,132,"Action,Adventure,Fantasy",Godzilla: King of the Monsters,1,6.1,96942
tt3741834,movie,Lion,Lion,0,2016,\N,118,"Biography,Drama",Lion,1,8.0,188887
tt3744264,movie,Pali Road,Pali Road,0,2015,\N,92,"Drama,Fantasy,Mystery",Pali Road,1,7.4,4708
tt3746298,movie,Vendetta,Vendetta,0,2015,\N,90,"Action,Drama",Vendetta,1,4.7,2678
tt3748172,movie,Gerald's Game,Gerald's Game,0,2017,\N,103,"Drama,Horror,Thriller",Gerald's Game,1,6.6,72262
tt3748440,movie,Blue Mountain State: The Rise of Thadland,Blue Mountain State: The Rise of Thadland,0,2016,\N,90,"Comedy,Sport",Blue Mountain State: The Rise of Thadland,1,5.8,14055
tt3750872,movie,The Wife,The Wife,0,2017,\N,99,Drama,The Wife,1,7.2,28662
tt3758162,movie,A Score to Settle,A Score to Settle,0,2019,\N,103,"Action,Crime,Drama",A Score to Settle,1,4.5,1836
tt3758852,movie,Blood Money,Blood Money,0,2017,\N,100,"Crime,Drama,Thriller",Blood Money,1,4.4,1730
tt3759298,movie,Ashes in the Snow,Ashes in the Snow,0,2018,\N,98,"Drama,History,Romance",Ashes in the Snow,1,6.7,4457
